premise	hypothesis	label	opus	prompt	verbalized
Hoteelaa fi kaffaltiiwwan biroo muraasaaf walsimsiisni yeroo uumamu, imala qabatamaa sanaa mirkaneessuun ni godhama ture.	Imalli tokko dhuguma uumamuu fi dhiisuu isaa karaan itti raggaasisan hin jiru.	contradiction	"[textblock(text='false.\n\nsababni isaas, yaadni armaan olii ""hoteelaa fi kaffaltiiwwan biroo muraasaaf walsimsiisni yeroo uumamu, imala qabatamaa sanaa mirkaneessuun ni godhama ture"" jedha. kana jechuun, imalli tokko dhuguma uumamuu fi dhiisuu isaa mirkaneessuuf karaan jiraachuu isaa agarsiisa. imala qabatamaa sanaa mirkaneessuun kan godhamu yoo ta\'e, imalli sun dhuguma uumamuu fi dhiisuu isaa beekuuf karaan jiraachuu isaa agarsiisa. kanaafuu, yaanni ""imalli tokko dhuguma uumamuu fi dhiisuu isaa karaan itti raggaasisan hin jiru"" jedhu soba ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hoteelaa fi kaffaltiiwwan biroo muraasaaf walsimsiisni yeroo uumamu, imala qabatamaa sanaa mirkaneessuun ni godhama ture.\nQuestion: Imalli tokko dhuguma uumamuu fi dhiisuu isaa karaan itti raggaasisan hin jiru. True, False, or Neither?\nAnswer:'}]}]	contradiction
Fakkeenyaaf, magaalaan guddoo naannoo tokko kan nuti ilaalle dhaabbilee moosaajii 600 ol kan qabdudha.	Magaalonni gurguddoon dhaabbilee moosaajiidhaaf bakkeewwan mararra mijatoo ta’aniidha.	neutral	"[textblock(text='deebiin ""neither"" ta\'a. sababni isaas:\n\n1. fakkeenyaan kenname magaalaa guddoo tokkorratti dhaabbilee moosaajii 600 ol akka jiran dubbata. garuu magaalonni gurguddoo hundi dhaabbilee moosaajiif bakka mijatoo ta\'uu isaanii hin ibsu.\n\n2. magaalonni gurguddoo tokko tokko dhaabbilee moosaajiif bakka mijatoo ta\'uu danda\'u, garuu hundi isaanii akka kanatti ilaalama jechuun hin danda\'amu. fakkeenyaaf, magaalonni gurguddoo tokko tokko seeraan ykn haala naannoo isaaniitiin dhaabbilee moosaajii ijaaruuf rakkoo qabaachuu danda\'u.\n\n3. kanaafuu, ragaan kenname magaalonni gurguddoon dhaabbilee moosaajiif bakkee mijatoo ta\'uu isaanii mirkaneessuuf ykn balaaleffachuuf gahaa miti. deebiin ""neither"" ta\'uu qaba.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fakkeenyaaf, magaalaan guddoo naannoo tokko kan nuti ilaalle dhaabbilee moosaajii 600 ol kan qabdudha.\nQuestion: Magaalonni gurguddoon dhaabbilee moosaajiidhaaf bakkeewwan mararra mijatoo ta’aniidha. True, False, or Neither?\nAnswer:'}]}]	neutral
Fakkeenyaaf, magaalaan guddoo naannoo tokko kan nuti ilaalle dhaabbilee moosaajii 600 ol kan qabdudha.	Magaalli tokko dhaabbilee moosaajii toonii tokko qaba.	entailment	"[textblock(text='neither.\n\nsababni isaas:\n- dubbiin kenname magaalaan guddoo naannoo tokko dhaabbilee moosaajii 600 ol kan qabu dubbata.\n- garuu magaalaan kamiyyuu dhaabbilee moosaajii toonii tokko qaba moo hin qabu hin ibsu.\n- kanaaf deebiin ""true"" ykn ""false"" ta\'uu hin dandeenye, odeeffannoo gahaan hin kennamneef.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fakkeenyaaf, magaalaan guddoo naannoo tokko kan nuti ilaalle dhaabbilee moosaajii 600 ol kan qabdudha.\nQuestion: Magaalli tokko dhaabbilee moosaajii toonii tokko qaba. True, False, or Neither?\nAnswer:'}]}]	contradiction
Fakkeenyaaf, magaalaan guddoo naannoo tokko kan nuti ilaalle dhaabbilee moosaajii 600 ol kan qabdudha.	Dhaabbileen moosaajii ijaa seeraatiin magaala irraa fagaatu.	contradiction	"[textblock(text='deebiin ""neither"" ta\'a. sababni isaas, keeyyanni kenname dhaabbilee moosaajii magaalaa keessatti argaman irratti kan xiyyeeffatedha malee dhaabbilee moosaajii magaalaa irraa fagaatan irratti waan hin ibsineef deebii ""true"" ykn ""false"" kennuuf ragaan gahaan hin jiru.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fakkeenyaaf, magaalaan guddoo naannoo tokko kan nuti ilaalle dhaabbilee moosaajii 600 ol kan qabdudha.\nQuestion: Dhaabbileen moosaajii ijaa seeraatiin magaala irraa fagaatu. True, False, or Neither?\nAnswer:'}]}]	contradiction
Bu’a qabeessummaa madaaluu keessatti mudaa kan hin qabne ta'uun hin danda'amu.	Yoo carraaqqii gahaa goote mudaa kan hin qabne taʼuu dandeessa.	contradiction	"[textblock(text='neither.\n\nmudaa tokko malee hojjechuu hin danda\'amu, garuu mudaa hir\'isuu ykn xiqqeessuu ni danda\'ama. carraaqqii gahaa gochuun mudaa guutummaatti balleessuu hin danda\'amu, garuu mudaa hanga tokko hir\'isuuf gargaara. kanaafuu, deebiin ""true"" ykn ""false"" ta\'uu hin danda\'u, kan haqaa ta\'e gidduutti argama.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Bu’a qabeessummaa madaaluu keessatti mudaa kan hin qabne ta'uun hin danda'amu.\nQuestion: Yoo carraaqqii gahaa goote mudaa kan hin qabne taʼuu dandeessa. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Bu’a qabeessummaa madaaluu keessatti mudaa kan hin qabne ta'uun hin danda'amu.	 Gonkumaa mudaa kan hin qabne taʼuu hin dandeessu.	entailment	"[textblock(text='true.\n\nkeeyyanni ""bu\'a qabeessummaa madaaluu keessatti mudaa kan hin qabne ta\'uun hin danda\'amu."" jedhu kun sirrii dha. sababni isaas, bu\'a qabeessummaa madaaluu keessatti mudaa tokko malee ta\'uun hin danda\'amu. kanaafuu, deebiin gaaffii kanaaf ""true"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Bu’a qabeessummaa madaaluu keessatti mudaa kan hin qabne ta'uun hin danda'amu.\nQuestion:  Gonkumaa mudaa kan hin qabne taʼuu hin dandeessu. True, False, or Neither?\nAnswer:""}]}]"	entailment
Bu’a qabeessummaa madaaluu keessatti mudaa kan hin qabne ta'uun hin danda'amu.	Marti keenya namoota gadi fageenyaan fafa qabnu waan taaneef nama mudaa hin qabne ta'uu hin dandeessu.	neutral	"[textblock(text='true.\n\nsababa:\nhimoota lamaan keessaa, himni jalqabaa ""bu\'a qabeessummaa madaaluu keessatti mudaa kan hin qabne ta\'uun hin danda\'amu"" jedha. kunis akka waliigalaatti namoota hundaaf sirrii dha. namni kamiyyuu hanqina tokko yookaan mudaa muraasa qaba jechuudha.\n\nhimni lammaffaan immoo kana cimsuuf, ""marti keenya namoota gadi fageenyaan fafa qabnu waan taaneef nama mudaa hin qabne ta\'uu hin dandeessu"" jedha. kunis himna jalqabaa deggeruun sirrii ta\'uu isaa agarsiisa.\n\nkanaafuu deebiin ""true"" ta\'a. himonni lamaanuu yaada walfakkii ta\'e dabarsuuf waliif deeggaranii jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Bu’a qabeessummaa madaaluu keessatti mudaa kan hin qabne ta'uun hin danda'amu.\nQuestion: Marti keenya namoota gadi fageenyaan fafa qabnu waan taaneef nama mudaa hin qabne ta'uu hin dandeessu. True, False, or Neither?\nAnswer:""}]}]"	entailment
Hiriyyaan manaa bara 2000 keessa kutaa kana Hazmii fi Mihidhariif kireeffate kun lammii seera kabaju yoo ta'u, poolisii naannoo fi hojjettoota FBI gidduutti yeroo hedduuf hariiroo michuu kan qabudha.	Hazmii fi Mihidhar mana bitatanii nama kam faanayyuu hariiroo hin qaban turan.	contradiction	"[textblock(text='false.\n\nakka himoota armaan olii ibsutti, hazmii fi mihidhar mana kireeffatanii jiraachaa turan. garuu, poolisii naannoo fi hojjettoota fbi waliin hariiroo michuu yeroo hedduuf kan qaban turan. kanaafuu, ""hazmii fi mihidhar mana bitatanii nama kam faanayyuu hariiroo hin qaban turan"" jedhu kun deebii sirrii miti (false).', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Hiriyyaan manaa bara 2000 keessa kutaa kana Hazmii fi Mihidhariif kireeffate kun lammii seera kabaju yoo ta'u, poolisii naannoo fi hojjettoota FBI gidduutti yeroo hedduuf hariiroo michuu kan qabudha.\nQuestion: Hazmii fi Mihidhar mana bitatanii nama kam faanayyuu hariiroo hin qaban turan. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Hiriyyaan manaa bara 2000 keessa kutaa kana Hazmii fi Mihidhariif kireeffate kun lammii seera kabaju yoo ta'u, poolisii naannoo fi hojjettoota FBI gidduutti yeroo hedduuf hariiroo michuu kan qabudha.	Hazmi fi Mihidhar waggaa guutuu guyyaatti $500n kutaa tokko kireeffatan.	neutral	"[textblock(text='neither. dubbiin kenname kutaa hazmi fi mihidhar bara 2000 keessa kireeffatan ilaalchisee odeeffannoo kennaa jira. garuu, gatii kireeffataa guyyaatti $500 ta\'uu isaa hin ibsu. kanaafuu, deebiin ""true"" ykn ""false"" ta\'uu isaa murteessuuf odeeffannoo gahaan hin jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Hiriyyaan manaa bara 2000 keessa kutaa kana Hazmii fi Mihidhariif kireeffate kun lammii seera kabaju yoo ta'u, poolisii naannoo fi hojjettoota FBI gidduutti yeroo hedduuf hariiroo michuu kan qabudha.\nQuestion: Hazmi fi Mihidhar waggaa guutuu guyyaatti $500n kutaa tokko kireeffatan. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Hiriyyaan manaa bara 2000 keessa kutaa kana Hazmii fi Mihidhariif kireeffate kun lammii seera kabaju yoo ta'u, poolisii naannoo fi hojjettoota FBI gidduutti yeroo hedduuf hariiroo michuu kan qabudha.	Hazmii fi Mihidhar kutaa tokko kireeffatan.	entailment	"[textblock(text='true.\n\nkeeyyanni ""hazmii fi mihidhariif kireeffate"" jedhu irraa hazmii fi mihidhar kutaa tokko kireeffataniiru kan jedhu hubanna.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Hiriyyaan manaa bara 2000 keessa kutaa kana Hazmii fi Mihidhariif kireeffate kun lammii seera kabaju yoo ta'u, poolisii naannoo fi hojjettoota FBI gidduutti yeroo hedduuf hariiroo michuu kan qabudha.\nQuestion: Hazmii fi Mihidhar kutaa tokko kireeffatan. True, False, or Neither?\nAnswer:""}]}]"	entailment
Deemsa gara Bosniyaatti gootaniif,  gabaasa odeeffannoo, gaaffii fi deebii miseensa al-Qaayidaa Sa’uudii, Onkoloolessa 3, 2001 ilaali.	Miseensi al Qaayidaa tokko bara 2001 si'a 18 gara Bosniyaa dhaqe.	neutral	"[textblock(text='deebiin isaa ""neither"" dha. gabaasni odeeffannoo miseensa al-qaayidaa sa\'uudii onkoloolessa 3, 2001 akka ibsutti, miseensi al-qaayidaa tokko gara bosniyaatti deeme. garuu gabaasichi yeroo meeqa dura akka deeme hin ibsu. kanaafuu gaaffii ""miseensi al qaayidaa tokko bara 2001 si\'a 18 gara bosniyaa dhaqe"" jedhurratti deebii sirrii ta\'e ""true"" ykn ""false"" jechuun hin danda\'amu. odeeffannoon gabaafame gahaa miti.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Deemsa gara Bosniyaatti gootaniif,  gabaasa odeeffannoo, gaaffii fi deebii miseensa al-Qaayidaa Sa’uudii, Onkoloolessa 3, 2001 ilaali.\nQuestion: Miseensi al Qaayidaa tokko bara 2001 si'a 18 gara Bosniyaa dhaqe. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Deemsa gara Bosniyaatti gootaniif,  gabaasa odeeffannoo, gaaffii fi deebii miseensa al-Qaayidaa Sa’uudii, Onkoloolessa 3, 2001 ilaali.	Miseensi al Qaayidaa tokko Bosniyaa dhaqe.	entailment	"[textblock(text=""deebiin isaa true dha. gabaasa odeeffannoo, gaaffii fi deebii miseensa al-qaayidaa sa'uudii, onkoloolessa 3, 2001 irratti hundaa'uun, miseensi al-qaayidaa tokko bosniyaatti deemsa akka godhe ibsameera."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Deemsa gara Bosniyaatti gootaniif,  gabaasa odeeffannoo, gaaffii fi deebii miseensa al-Qaayidaa Sa’uudii, Onkoloolessa 3, 2001 ilaali.\nQuestion: Miseensi al Qaayidaa tokko Bosniyaa dhaqe. True, False, or Neither?\nAnswer:'}]}]	entailment
Deemsa gara Bosniyaatti gootaniif,  gabaasa odeeffannoo, gaaffii fi deebii miseensa al-Qaayidaa Sa’uudii, Onkoloolessa 3, 2001 ilaali.	Miseensi al Qaayidaa tokko gara Bosniyaa akka dhaqe ragaan hin jiru.	contradiction	"[textblock(text=""neither.\n\ngabaasa odeeffannoo, gaaffii fi deebii miseensa al-qaayidaa sa'uudii, onkoloolessa 3, 2001 irratti hundaa'uun, miseensi al-qaayidaa tokko gara bosniyaatti akka deeme ibsameera. garuu gabaasa kana dhugaa ta'uu isaa mirkaneessuuf ragaan gahaan hin jiru. gabaasni kun dhugaa ta'uu ykn sobaa ta'uu isaa hin beeknu. kanaafuu gaaffii kanaaf deebiin 'neither' ta'a."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Deemsa gara Bosniyaatti gootaniif,  gabaasa odeeffannoo, gaaffii fi deebii miseensa al-Qaayidaa Sa’uudii, Onkoloolessa 3, 2001 ilaali.\nQuestion: Miseensi al Qaayidaa tokko gara Bosniyaa akka dhaqe ragaan hin jiru. True, False, or Neither?\nAnswer:'}]}]	neutral
Jeen bakka bu’aan Niiw Yoorki sakatta’iinsa Mihidhar irratti ajajame unka beekamtii FISA kan iddoo bu’aan sun odeeffannoo FISA akkamitti akka ilaaluu qabu beekuu isaa akeeku akka mallatteessuu gaafatte.	Jeen unka beekamtii FISA abbaa murtii federaalaatiin akka mallattaa'u gaafatte.	neutral	"[textblock(text='deebiin sirrii ta\'e ""neither"" dha. keeyyanni waa\'ee jeen unka beekamtii fisa abbaa murtii federaalaatiin akka mallattaa\'u gaafachuu isaa hin ibsu. keeyyanni waa\'ee jeen unka beekamtii fisa kan iddoo bu\'aan sun odeeffannoo fisa akkamitti akka ilaaluu qabu beekuu isaa akeeku akka mallatteessuu gaafachuu isaa dubbata malee abbaa murtii federaalaan akka mallattaa\'u hin ibsu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jeen bakka bu’aan Niiw Yoorki sakatta’iinsa Mihidhar irratti ajajame unka beekamtii FISA kan iddoo bu’aan sun odeeffannoo FISA akkamitti akka ilaaluu qabu beekuu isaa akeeku akka mallatteessuu gaafatte.\nQuestion: Jeen unka beekamtii FISA abbaa murtii federaalaatiin akka mallattaa'u gaafatte. True, False, or Neither?\nAnswer:""}]}]"	neutral
Jeen bakka bu’aan Niiw Yoorki sakatta’iinsa Mihidhar irratti ajajame unka beekamtii FISA kan iddoo bu’aan sun odeeffannoo FISA akkamitti akka ilaaluu qabu beekuu isaa akeeku akka mallatteessuu gaafatte.	Jeen unka beekamtii FISA akka mallattaa'u gaafatte.	entailment	"[textblock(text='true.\n\nkeeyyanni armaan olii ""jeen ... unka beekamtii fisa kan iddoo bu\'aan sun odeeffannoo fisa akkamitti akka ilaaluu qabu beekuu isaa akeeku akka mallatteessuu gaafatte"" jedha. kana jechuun jeen unka beekamtii fisa akka mallattaa\'u gaafatte jechuudha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jeen bakka bu’aan Niiw Yoorki sakatta’iinsa Mihidhar irratti ajajame unka beekamtii FISA kan iddoo bu’aan sun odeeffannoo FISA akkamitti akka ilaaluu qabu beekuu isaa akeeku akka mallatteessuu gaafatte.\nQuestion: Jeen unka beekamtii FISA akka mallattaa'u gaafatte. True, False, or Neither?\nAnswer:""}]}]"	entailment
Jeen bakka bu’aan Niiw Yoorki sakatta’iinsa Mihidhar irratti ajajame unka beekamtii FISA kan iddoo bu’aan sun odeeffannoo FISA akkamitti akka ilaaluu qabu beekuu isaa akeeku akka mallatteessuu gaafatte.	Jeen beekamtiin FISA kennuu homaallee akka hin barbaachifne himteetti.	contradiction	"[textblock(text='neither.\n\nkaayyoon keenya kan himamee miti yoo ta\'u, jeen beekamtii fisa kennuu akka barbaachisu hin himne. gaaffiin ishee kan ture unki beekamtii fisa odeeffannoo fisa akkamitti akka ilaaluu qabu beekuu isaa akka mirkaneessu malee, beekamtiin fisa kennuu akka hin barbaachifne miti. kanaafuu deebiin ""true"" ykn ""false"" ta\'uu hin danda\'u.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jeen bakka bu’aan Niiw Yoorki sakatta’iinsa Mihidhar irratti ajajame unka beekamtii FISA kan iddoo bu’aan sun odeeffannoo FISA akkamitti akka ilaaluu qabu beekuu isaa akeeku akka mallatteessuu gaafatte.\nQuestion: Jeen beekamtiin FISA kennuu homaallee akka hin barbaachifne himteetti. True, False, or Neither?\nAnswer:'}]}]	contradiction
Sadarkaan nageenyaa tokkicha sakatta’iinsa buufata sakatta’iinsaa qabatamaa wajjin walitti dufeenya qabu ture ilaalchisee wanti isaan keessaa tokko illee adda ta’e hin jiru.	Sakatta'iinsa buufata sakatta'iinsaa irratti ragaan sodaachisaa argameera.	contradiction	"[textblock(text='neither.\n\nsababni isaas, keeyyanni ""sadarkaan nageenyaa tokkicha sakatta\'iinsa buufata sakatta\'iinsaa qabatamaa wajjin walitti dufeenya qabu ture ilaalchisee wanti isaan keessaa tokko illee adda ta\'e hin jiru"" jedhu waa\'ee sadarkaawwan nageenyaa buufata sakatta\'iinsaa gidduu garaagarummaa hin qabu kan ibsu yoo ta\'u, garuu ragaa sodaachisaa buufata sakatta\'iinsaa irratti argamuu ykn argamuu dhabuu irratti wanti ibsu hin jiru. kanaafuu, deebiin ""neither"" ta\'a, sababni isaas keeyyanni kun ragaan sodaachisaan buufata sakatta\'iinsaa irratti argamuu ykn argamuu dhabuu irratti ibsa ifa ta\'e hin kenneef.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sadarkaan nageenyaa tokkicha sakatta’iinsa buufata sakatta’iinsaa qabatamaa wajjin walitti dufeenya qabu ture ilaalchisee wanti isaan keessaa tokko illee adda ta’e hin jiru.\nQuestion: Sakatta'iinsa buufata sakatta'iinsaa irratti ragaan sodaachisaa argameera. True, False, or Neither?\nAnswer:""}]}]"	neutral
Sadarkaan nageenyaa tokkicha sakatta’iinsa buufata sakatta’iinsaa qabatamaa wajjin walitti dufeenya qabu ture ilaalchisee wanti isaan keessaa tokko illee adda ta’e hin jiru.	Sakatta’iinsi iddoo sakatta’iinsaa waliigalatti hubannoo iddoo bu’aan gumurukaa sakatta’iinsa raawwatu irratti hundaa’a.	neutral	"[textblock(text='deebiin sirrii ta\'e ""neither"" dha. keeyyanni kenname sakatta\'iinsa buufata sakatta\'iinsaa qabatamaa wajjin walitti dufeenya qabu ilaalchisee wanti adda ta\'e hin jiru jechuun ibsa. garuu keeyyanni lammaffaan sakatta\'iinsi iddoo sakatta\'iinsaa waliigalatti hubannoo iddoo bu\'aan gumurukaa sakatta\'iinsa raawwatu irratti hundaa\'a kan jedhu ifa miti. kanaafuu, keeyyata jalqabaa irraa waa\'ee kana murteessuun hin danda\'amu. deebiin ""true"" ykn ""false"" ta\'uu isaa mirkaneessuuf odeeffannoo dabalataa barbaachisa.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sadarkaan nageenyaa tokkicha sakatta’iinsa buufata sakatta’iinsaa qabatamaa wajjin walitti dufeenya qabu ture ilaalchisee wanti isaan keessaa tokko illee adda ta’e hin jiru.\nQuestion: Sakatta’iinsi iddoo sakatta’iinsaa waliigalatti hubannoo iddoo bu’aan gumurukaa sakatta’iinsa raawwatu irratti hundaa’a. True, False, or Neither?\nAnswer:'}]}]	contradiction
Sadarkaan nageenyaa tokkicha sakatta’iinsa buufata sakatta’iinsaa qabatamaa wajjin walitti dufeenya qabu ture ilaalchisee wanti isaan keessaa tokko illee adda ta’e hin jiru.	Sakatta'iinsi buufata sakatta'iinsaa ragaa tokkollee isaan irratti argachuu hin dandeenye.	entailment	"[textblock(text='neither.\n\nsababni isaas, keeyyanni ""sadarkaan nageenyaa tokkicha sakatta\'iinsa buufata sakatta\'iinsaa qabatamaa wajjin walitti dufeenya qabu ture ilaalchisee wanti isaan keessaa tokko illee adda ta\'e hin jiru"" jedhu waa\'ee sakatta\'iinsa buufata sakatta\'iinsaa ragaa argachuu ykn argachuu dhabuu irratti waan hin ibsineef deebii ""true"" ykn ""false"" kennuuf ragaan gahaan hin jiru. kanaafuu, gaaffii kanaaf deebiin sirrii ta\'e ""neither"" dha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sadarkaan nageenyaa tokkicha sakatta’iinsa buufata sakatta’iinsaa qabatamaa wajjin walitti dufeenya qabu ture ilaalchisee wanti isaan keessaa tokko illee adda ta’e hin jiru.\nQuestion: Sakatta'iinsi buufata sakatta'iinsaa ragaa tokkollee isaan irratti argachuu hin dandeenye. True, False, or Neither?\nAnswer:""}]}]"	neutral
Khallad vershinii lammaffaa dhiyeessee jira, innis sadan isaanii waliin gara Karachi akka imalan.	Khallad waa'ee sadan isaanii homaa akka hin beekne himeera.	contradiction	"[textblock(text=""neither.\n\nsababni isaas, keeyyanni kenname waa'ee khallad sadan isaanii waliin gara karachi akka imalan dubbata malee, khallad waa'ee sadan isaanii homaa akka hin beekne hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Khallad vershinii lammaffaa dhiyeessee jira, innis sadan isaanii waliin gara Karachi akka imalan.\nQuestion: Khallad waa'ee sadan isaanii homaa akka hin beekne himeera. True, False, or Neither?\nAnswer:""}]}]"	neutral
Khallad vershinii lammaffaa dhiyeessee jira, innis sadan isaanii waliin gara Karachi akka imalan.	Khallad akka dubbatetti sadan isaanii waliin deemuu danda'u turan.	entailment	[textblock(text='true. akka khallad dubbatetti, inni mataa isaa vershinii lammaffaa dhiyeessee sadan isaanii waliin gara karachi akka imalan dubbateera.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Khallad vershinii lammaffaa dhiyeessee jira, innis sadan isaanii waliin gara Karachi akka imalan.\nQuestion: Khallad akka dubbatetti sadan isaanii waliin deemuu danda'u turan. True, False, or Neither?\nAnswer:""}]}]"	entailment
Khallad vershinii lammaffaa dhiyeessee jira, innis sadan isaanii waliin gara Karachi akka imalan.	Khallad akka jedhetti carraan sadan isaanii Onkoloolessa keessa gara Karaachii waliin deemuu isaanii %50 dha.	neutral	"[textblock(text=""neither.\n\nsababni isaas, dubbiin khallad jedhe keessatti carraan sadan isaanii onkoloolessa keessa gara karaachii waliin deemuu isaanii %50 ta'uu hin ibsine. khallad waan jedhe keessatti, isaan sadan waliin gara karachi akka imalan qofa dubbate malee carraa isaanii meeqa akka ta'e hin ibsine."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Khallad vershinii lammaffaa dhiyeessee jira, innis sadan isaanii waliin gara Karachi akka imalan.\nQuestion: Khallad akka jedhetti carraan sadan isaanii Onkoloolessa keessa gara Karaachii waliin deemuu isaanii %50 dha. True, False, or Neither?\nAnswer:'}]}]	neutral
