premise	hypothesis	label	opus	prompt
Ameerikaadhaan 11 irratti, hariiroon idilee xiyyaara irraa kan raawwate sa'aatii 8:13 AMtti ture.	Quunnamtiin Amerikan 11 faana yeroo hunda daqiiqaa shan shaniin ture. 	neutral	"[TextBlock(text='Kun falmii miti. Kaayyoon waliigaltee hin taane. Waliigalteen ""Ameerikaadhaan 11 irratti, hariiroon idilee xiyyaara irraa kan raawwate sa\'aatii 8:13 AMtti ture"" jedha. Garuu, yaadni ""Quunnamtiin Amerikan 11 faana yeroo hunda daqiiqaa shan shaniin ture"" kan jedhu waliigaltee kana hin mirkaneessu. Waliigalteen yeroo murtaa\'e tokkotti quunnamtii akka ta\'e dubbata, garuu yaanni quunnamtiin daqiiqaa 5\'n 5\'n akka ture dubbata. Kanaafuu, waliigalteen fi yaanni wal hin deggeru, garuu wal hin faallessan.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Ameerikaadhaan 11 irratti, hariiroon idilee xiyyaara irraa kan raawwate sa'aatii 8:13 AMtti ture.\nHypothesis: Quunnamtiin Amerikan 11 faana yeroo hunda daqiiqaa shan shaniin ture. \nIs this an entailment, contradiction, or neutral?""}]}]"
Ameerikaadhaan 11 irratti, hariiroon idilee xiyyaara irraa kan raawwate sa'aatii 8:13 AMtti ture.	Ameerikaan 11 irraa hariiroon homtillee hin turre.	contradiction	"[TextBlock(text='Kun mormiidha. Kaayyoon ""Ameerikaan 11 irraa hariiroon homtillee hin turre"" jedhu kun waan duraan ibsame ""Ameerikaadhaan 11 irratti, hariiroon idilee xiyyaara irraa kan raawwate sa\'aatii 8:13 AMtti ture"" jedhu waliin morma.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Ameerikaadhaan 11 irratti, hariiroon idilee xiyyaara irraa kan raawwate sa'aatii 8:13 AMtti ture.\nHypothesis: Ameerikaan 11 irraa hariiroon homtillee hin turre.\nIs this an entailment, contradiction, or neutral?""}]}]"
Isa argachuuf mootummaa Jarmanii irraa tumsa saffisaa fi hedduu guddaa barbaada ture, kunis argachuun rakkisaa ta’uu danda’a ture.	Qorannoon kun yoo raawwatame iddoo namoonni sadii itti dhokatan baramu danda'a ture.	neutral	"[TextBlock(text=""Kun kan agarsiisu wanti premise keessatti ibsame fi hypothesis wal-faallessuu dha. Premisen Jarmanii irraa deeggarsa saffisaa fi guddaa barbaachisaa ta'uu ibsiti. Hypothesis garuu qorannoo yoo gaggeeffame iddoo namoonni sadii itti dhokatan baramu akka danda'u dubbata. Kanaafuu, premise fi hypothesis wal-qabatee hin jiru. Deebiin isaa contradiction (wal-falleessii) dha."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Isa argachuuf mootummaa Jarmanii irraa tumsa saffisaa fi hedduu guddaa barbaada ture, kunis argachuun rakkisaa ta’uu danda’a ture.\nHypothesis: Qorannoon kun yoo raawwatame iddoo namoonni sadii itti dhokatan baramu danda'a ture.\nIs this an entailment, contradiction, or neutral?""}]}]"
Isa argachuuf mootummaa Jarmanii irraa tumsa saffisaa fi hedduu guddaa barbaada ture, kunis argachuun rakkisaa ta’uu danda’a ture.	Mootummaan Jarmanii qorannoo saffisaa fi gadi fageenya qabu gochuuf rakkachuu danda'a ture.	entailment	"[TextBlock(text=""Kana neutral (neutral) dha. Waliigalteen fi yaadni armaan olii wal hin caaluu ykn wal hin faallessan. Waliigalteen mootummaan Jarmanii tumsa saffisaa fi guddaa kennuu irratti rakkachuu akka danda'u ibsa, yaadni garuu mootummaan qorannoo saffisaa fi gadi fageenya qabu gochuuf rakkachuu akka danda'u ibsa. Kanaafuu, waliigalteen fi yaadni kun wal hin caaluu ykn wal hin faallessan."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Isa argachuuf mootummaa Jarmanii irraa tumsa saffisaa fi hedduu guddaa barbaada ture, kunis argachuun rakkisaa ta’uu danda’a ture.\nHypothesis: Mootummaan Jarmanii qorannoo saffisaa fi gadi fageenya qabu gochuuf rakkachuu danda'a ture.\nIs this an entailment, contradiction, or neutral?""}]}]"
Isa argachuuf mootummaa Jarmanii irraa tumsa saffisaa fi hedduu guddaa barbaada ture, kunis argachuun rakkisaa ta’uu danda’a ture.	Qorannoon kun mootummaa gaggeessuuf hedduu salphaa fi salphaa ta'a.	contradiction	"[TextBlock(text='Kun faallessuu dha. Kaayyoon ""Isa argachuuf mootummaa Jarmanii irraa tumsa saffisaa fi hedduu guddaa barbaada ture, kunis argachuun rakkisaa ta\'uu danda\'a ture"" jedha. Kana jechuun, tumsi mootummaa irraa argachuun salphaa miti. Garuu, himooti ""Qorannoon kun mootummaa gaggeessuuf hedduu salphaa fi salphaa ta\'a"" jedha. Kanaafuu, kaayyoon fi himooti wal faallessu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Isa argachuuf mootummaa Jarmanii irraa tumsa saffisaa fi hedduu guddaa barbaada ture, kunis argachuun rakkisaa ta’uu danda’a ture.\nHypothesis: Qorannoon kun mootummaa gaggeessuuf hedduu salphaa fi salphaa ta'a.\nIs this an entailment, contradiction, or neutral?""}]}]"
Dandeettiin kun gahaa miti ture, garuu babal’isuuf ykn haaromsuuf hojiin raawwatame bicuu dha.	Beellama hordoffii isaanii hedduu hin geeddarre.	neutral	"[TextBlock(text='Kana irratti hundaa\'uun, kaayyoon fi yaadni guddaan himoota lamaanii wal hin simatu. Himoota lamaanuu waa\'ee Dandeettii fi hordoffii dubbatu, garuu wal qabsiisuuf ragaan gahaan hin jiru. Kanaafuu, deebiin ""neutral"" ta\'a, sababni isaas:\n\n1. Himni jalqabaa dandeettii namaa tokko gahaa akka hin turre, garuu babal\'isuuf hojiin akka raawwatame ibsa. \n\n2. Himni lammaffaan immoo beellama hordoffii isaanii hedduu akka hin geeddarre dubbata.\n\nHimoota lamaanuu gidduutti walitti dhufeenyi kallattii hin mul\'atu. Tokkoffaan waa\'ee dandeettii namaa fi hojii raawwatamee dubbatuu, kan biraan immoo waa\'ee beellama hordoffii dubbata. Itti dabalees, himni jalqabaa dandeettiin gahaa akka hin turre yoo ibsu, kan lammaffaan garuu hangam akka hin geeddarre hin ibsu. Kanaafuu, himoota lamaanuu gidduutti ""entailment"" ykn ""contradiction"" jedhanii murteessuuf ragaan gahaan hin jiru. Deebiin isaas ""neutral"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Dandeettiin kun gahaa miti ture, garuu babal’isuuf ykn haaromsuuf hojiin raawwatame bicuu dha.\nHypothesis: Beellama hordoffii isaanii hedduu hin geeddarre.\nIs this an entailment, contradiction, or neutral?'}]}]
Dandeettiin kun gahaa miti ture, garuu babal’isuuf ykn haaromsuuf hojiin raawwatame bicuu dha.	Waantota geeddaruuf waan guddaa hin dalagne.	entailment	"[TextBlock(text='Kana irratti hundaa\'uun, kaayyoon fi yaadni guddaan hiika kana keessatti ibsaman walitti hin dhufu. Kanaafuu, deebiin ""neutral"" ta\'a. Sababni isaas:\n\nPremise keessatti, dandeettiin kun gahaa miti ture, garuu babal\'isuuf ykn haaromsuuf hojiin raawwatame jedha. Kunis dandeettii fooyyessuuf yaaliin godhame jira jechuudha.\n\nHypothesis garuu, waan guddaa hin dalagne jechuun dandeettii fooyyessuuf waan oolfataa ta\'e hin goone jechuu dha. \n\nHaa ta\'u malee, premisen hojii dandeettii fooyyessuuf raawwatame jechuun hypothesis waan guddaa hin dalagne jedhu waliin kallattiidhaan wal hin faallessu. Premisen keessatti hanga dhibee isaatti hin ibsamin, hypothesis keessatti immoo waan oolfataa dalagne laatamuuf hin ibsamin waan jiruuf, wal dhabuu ykn wal faalleessu cimaa hin qabu.\n\nKanaafuu, premise fi hypothesis gidduutti hariiroo ""entailment"" ykn ""contradiction"" cimaa hin mul\'atu. Isaan wal dhabuus wal faallessuus hin dandeenye, kanaafuu ""neutral"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Dandeettiin kun gahaa miti ture, garuu babal’isuuf ykn haaromsuuf hojiin raawwatame bicuu dha.\nHypothesis: Waantota geeddaruuf waan guddaa hin dalagne.\nIs this an entailment, contradiction, or neutral?'}]}]
Dandeettiin kun gahaa miti ture, garuu babal’isuuf ykn haaromsuuf hojiin raawwatame bicuu dha.	Waan maraa aanjessuuf tattaaffii hedduu taasisaniiru.	contradiction	"[TextBlock(text='Kana irratti hundaa\'uun, kaayyoon hiikaa fi yaada guutuu kennuuf odeeffannoo gahaa hin qabu. Garuu, akka yaada kiyyaatti, premisii fi haayipooteesisiin walitti hidhata. Premisiin ""hojiin raawwatame"" jedha, kunis yaada ""tattaaffii hedduu taasisaniiru"" kan haayipooteesisii waliin walitti dhufeenya qaba. Haa ta\'u malee, premisiin waa\'ee maal irratti akka hojjatame hin ibsu, haayipooteesisiin garuu ""waan maraa aanjessuuf"" kan jedhu yoo ta\'u, kunis odeeffannoo dabalataa waan ta\'eef, deebiin ""neutral"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Dandeettiin kun gahaa miti ture, garuu babal’isuuf ykn haaromsuuf hojiin raawwatame bicuu dha.\nHypothesis: Waan maraa aanjessuuf tattaaffii hedduu taasisaniiru.\nIs this an entailment, contradiction, or neutral?'}]}]
Iimeeliin xinxaltuu kun garuu of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsa.	Xiinxalaan kun xiinxala gutummaatti ifaa ta'e dhiyeesse.	contradiction	"[TextBlock(text='Kun contradiction dha. Premisiin ""of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsa"" jedha. Kana jechuun xiinxalli kun hanqinaawwan hedduutu turan ibsa malee xiinxala gutummaatti ifaa ta\'e dhiyeesse hin ibsu. Kanaafuu, hypothesis fi premise wal faallessu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Iimeeliin xinxaltuu kun garuu of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsa.\nHypothesis: Xiinxalaan kun xiinxala gutummaatti ifaa ta'e dhiyeesse.\nIs this an entailment, contradiction, or neutral?""}]}]"
Iimeeliin xinxaltuu kun garuu of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsa.	Xiinxalaan kun waan hedduu irratti ifa hin turre.	entailment	"[TextBlock(text='Kana xiinxaluuf, premise fi hypothesis keessatti waan ibsame ilaaluu qabna.\n\nPremise:\n- Xinxalli kun of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsa.\n\nHypothesis:\n- Xiinxalaan kun waan hedduu irratti ifa hin turre.\n\nPremise keessatti, xinxalli kun of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsameera. Garuu hypothesis keessatti, xinxalli kun waan hedduu irratti ifa akka hin turre ibsameera.\n\nKanaafuu, premise fi hypothesis gidduutti walqabatamni (entailment) hin jiru. Premise keessatti xinxalli kun waan tokko ibsuu yoo ta\'u, hypothesis garuu xinxalli kun ifa akka hin turre ibsa. Kana jechuun premise fi hypothesis wal faallessuu (contradict) hin mul\'isu.\n\nWaan kana ta\'eef, deebiin ""neutral"" ta\'a. Premise fi hypothesis gidduutti walqabatamni kallattii (direct entailment) ykn wal faallessiin (contradiction) hin jiru.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Iimeeliin xinxaltuu kun garuu of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsa.\nHypothesis: Xiinxalaan kun waan hedduu irratti ifa hin turre.\nIs this an entailment, contradiction, or neutral?'}]}]
Iimeeliin xinxaltuu kun garuu of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsa.	Gabaasni xiinxala kanaa hedduu waan booraheef namni dubbisuu hin dandeenye.	neutral	[TextBlock(text='Kuni kontiraadikshiniidha. Kaayyoon xiinxala kanaa of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsuudha. Kanaafuu, gabaasni xiinxala kanaa hedduu waan booraheef namni dubbisuu hin dandeenye jechuun kontiraadikshiniidha.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Iimeeliin xinxaltuu kun garuu of eeggannoowwan hedduu fi danqaawwan seeraa odeeffannoo waliif hiruu fi seera ergamtoonni yakkaa odeeffannoo karaa basaasaa walitti qabame itti fayyadaman bulchan burjaajessaa akka turte ibsa.\nHypothesis: Gabaasni xiinxala kanaa hedduu waan booraheef namni dubbisuu hin dandeenye.\nIs this an entailment, contradiction, or neutral?'}]}]
Achii booda qondaalli tokko tokko sadarkaa sadarkaa irraa ba'uuf akka deeggaran ramadamanii ture, kaan immoo pilaazaa, konkoorsii fi buufata PATH gadhiisisuu saffisiisuuf ramadamaniiru.	Qondaaltonni gita hojii isaanii argataniiru.	entailment	"[TextBlock(text=""Deebiin koo 'neutral' dha. Sababni isaas:\n\nPremise keessatti qondaaltonni tokko tokko sadarkaa sadarkaa irraa ba'uuf akka deeggaran ramadamanii ture, kaan immoo pilaazaa, konkoorsii fi buufata PATH gadhiisisuu saffisiisuuf ramadamaniiru jedha. Garuu qondaaltonni gita hojii isaanii argataniiruu miti hin ibsu.\n\nHypothesis keessatti garuu qondaaltonni gita hojii isaanii argataniiru jedha. \n\nKanaafuu, premise fi hypothesis gidduutti walitti dhufeenyi ifa ta'e hin jiru. Premise keessatti qondaaltonni gita hojii isaanii argataniiruu miti hin ibsu. Hypothesis ammoo qondaaltonni gita hojii isaanii argataniiru jedha. Kanaafuu, premise hypothesis hin deggeruu (entailment miti). Akkasumas, premise hypothesis hin faallessu (contradiction miti). Kanaafuu, deebiin 'neutral' ta'a."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Achii booda qondaalli tokko tokko sadarkaa sadarkaa irraa ba'uuf akka deeggaran ramadamanii ture, kaan immoo pilaazaa, konkoorsii fi buufata PATH gadhiisisuu saffisiisuuf ramadamaniiru.\nHypothesis: Qondaaltonni gita hojii isaanii argataniiru.\nIs this an entailment, contradiction, or neutral?""}]}]"
Achii booda qondaalli tokko tokko sadarkaa sadarkaa irraa ba'uuf akka deeggaran ramadamanii ture, kaan immoo pilaazaa, konkoorsii fi buufata PATH gadhiisisuu saffisiisuuf ramadamaniiru.	Qondaaltonni iddoo barbaachisanitti akka tasaa qofa fiigan.	contradiction	"[TextBlock(text=""Kuni kontiraadikishiniidha. Pireemisiin qondaaltonni tokko tokko sadarkaa sadarkaa irraa ba'uuf akka deeggaran ramadamanii akka turan ibsa, kunis qondaaltonni iddoo barbaachisanitti akka tasaa qofa fiigan kan jedhu hipoteesisii wajjin wal faalessa. Pireemisiin qondaaltonni kaayyoo addaa fi iddoo barbaachisaaf akka ramadaman agarsiisa, hipoteesisiin garuu qondaaltonni iddoo barbaachisanitti akka tasaa qofa fiigan ibsa."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Achii booda qondaalli tokko tokko sadarkaa sadarkaa irraa ba'uuf akka deeggaran ramadamanii ture, kaan immoo pilaazaa, konkoorsii fi buufata PATH gadhiisisuu saffisiisuuf ramadamaniiru.\nHypothesis: Qondaaltonni iddoo barbaachisanitti akka tasaa qofa fiigan.\nIs this an entailment, contradiction, or neutral?""}]}]"
Achii booda qondaalli tokko tokko sadarkaa sadarkaa irraa ba'uuf akka deeggaran ramadamanii ture, kaan immoo pilaazaa, konkoorsii fi buufata PATH gadhiisisuu saffisiisuuf ramadamaniiru.	Qondaaltonni tajaajila olaanaa qabaachuu irratti dhaabbatanii ramadamaniiru.	neutral	"[TextBlock(text=""Kana irratti hundaa'uun, kaayyoon qondaaltota ramaduu pilaazaa, konkoorsii fi buufata PATH gadhiisisuu saffisiisuuf akka ta'e ibsameera, osoo tajaajila olaanaa qabaachuu irratti dhaabbatanii miti. Kanaafuu, premise fi hypothesis gidduutti contradiction (falmu) jira."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Achii booda qondaalli tokko tokko sadarkaa sadarkaa irraa ba'uuf akka deeggaran ramadamanii ture, kaan immoo pilaazaa, konkoorsii fi buufata PATH gadhiisisuu saffisiisuuf ramadamaniiru.\nHypothesis: Qondaaltonni tajaajila olaanaa qabaachuu irratti dhaabbatanii ramadamaniiru.\nIs this an entailment, contradiction, or neutral?""}]}]"
Fulbaana 9 Afgaanistaan ​​irraa oduu dinqisiisaan dhufe.	Afgaanistaan ​​irraa oduu arganne.	entailment	"[TextBlock(text='Kana entailment (hamma tokko wal-madaaluu) dha. Waliigalteen ""Fulbaana 9 Afgaanistaan \u200b\u200birraa oduu dinqisiisaan dhufe"" jedhu yaada ""Afgaanistaan \u200b\u200birraa oduu arganne"" jedhu of keessatti hammata. Waliigalteen kun guyyaa muraasa oduu Afgaanistaan irraa dhufuu ibsuun, yaanni ammoo waa\'ee Afgaanistaan oduu argachuu ibsa waan ta\'eef, waliigalteen yaada kana cimsa ykn isa hammata.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Fulbaana 9 Afgaanistaan \u200b\u200birraa oduu dinqisiisaan dhufe.\nHypothesis: Afgaanistaan \u200b\u200birraa oduu arganne.\nIs this an entailment, contradiction, or neutral?'}]}]
Fulbaana 9 Afgaanistaan ​​irraa oduu dinqisiisaan dhufe.	Hamma Onkololeessatti Afgaanistaan ​​irraa homaayyuu hin dhageenye.	contradiction	"[TextBlock(text='Kuni kontiraadikshiniidha. Pireemisiin ""Fulbaana 9 Afgaanistaan \u200b\u200birraa oduu dinqisiisaan dhufe"" jedha, kunis hipoteesisii ""Hamma Onkololeessatti Afgaanistaan \u200b\u200birraa homaayyuu hin dhageenye"" jedhurraa adda ta\'a. Pireemisiin Afgaanistaan \u200b\u200birraa oduu dinqisiisaa dhufuu ibsitu yoo ta\'u, hipoteesisiin garuu Onkololeessa hanga ta\'utti Afgaanistaan \u200b\u200birraa waa tokkollee dhaga\'uu dhabuu ibsiti.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Fulbaana 9 Afgaanistaan \u200b\u200birraa oduu dinqisiisaan dhufe.\nHypothesis: Hamma Onkololeessatti Afgaanistaan \u200b\u200birraa homaayyuu hin dhageenye.\nIs this an entailment, contradiction, or neutral?'}]}]
Fulbaana 9 Afgaanistaan ​​irraa oduu dinqisiisaan dhufe.	Haleellaan Fulbaana 9 godhamuuf jiru nutti himameera.	neutral	"[TextBlock(text='Kana irratti hundaa\'uun, kaayyoon fi qabiyyeen himoota lamaanii walitti dhiyaata ta\'us, himoota lamaaniituu odeeffannoo guutuu wal qabsiisuu hin dandeenye. Kanaafuu, deebiin ""neutral"" ta\'a. Sababni isaas:\n\n1. Himni jalqabaa Fulbaana 9 Afgaanistaan irraa oduu dinqisiisaa dhufuu ibsa, garuu haleellaa Fulbaana 9 godhamuuf jiru ilaalchisee waa hin ibsu.\n\n2. Himni lammaffaan haleellaa Fulbaana 9 godhamuuf jiru nutti himamuu qofa ibsa, garuu Afgaanistaan keessatti maal akka ta\'e hin ibsu.\n\nHimoota lamaaniituu odeeffannoo dabalataa barbaachisu waan hin kennineef, walitti bu\'iinsa guutuu (contradiction) ykn walitti bu\'iinsa (entailment) agarsiisuu hin danda\'an. Kanaafuu, deebiin ""neutral"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Fulbaana 9 Afgaanistaan \u200b\u200birraa oduu dinqisiisaan dhufe.\nHypothesis: Haleellaan Fulbaana 9 godhamuuf jiru nutti himameera.\nIs this an entailment, contradiction, or neutral?'}]}]
Walqunnamtii dadhabuun bakka balaan kun itti qaqqabe Giddugala Daldala Addunyaa, Pentagon fi Somerset Koontii, Pennisyilvania, bakka ejensiiwwan baay'ee fi aangoo murtii baay'ee deebii kennanitti waan murteessaa ture.	Qunnamtiin 9/11 irratti sirruma haalaan hojjete.	contradiction	"[TextBlock(text=""Kuni kan agarsiisu dhimma giddu-galeessa miti (neutral). Waliigalteen kun waa'ee bakkeewwan miidhaa 9/11 irra ga'e kan ibsu yoo ta'u, garuu qunnamtiin 9/11 irratti hojjete moo hin hojjenne kan ibsu miti. Kanaafuu, waliigalteen kun yaada dhiyaate hin cimsu ykn hin faallessu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Walqunnamtii dadhabuun bakka balaan kun itti qaqqabe Giddugala Daldala Addunyaa, Pentagon fi Somerset Koontii, Pennisyilvania, bakka ejensiiwwan baay'ee fi aangoo murtii baay'ee deebii kennanitti waan murteessaa ture.\nHypothesis: Qunnamtiin 9/11 irratti sirruma haalaan hojjete.\nIs this an entailment, contradiction, or neutral?""}]}]"
