premise	hypothesis	label	opus	prompt
Dhimmi faayilootaa maamiltoota afaan Ingiliffaan ala dubbisaniif hiikuu barbaachisuu danda’a.	Dhimmi faayilootaa afaan Ingiliffaa qofaan akka ta'an hayyamama.	contradiction	"[TextBlock(text='False.\n\nKeeyyanni ""Dhimmi faayilootaa maamiltoota afaan Ingiliffaan ala dubbisaniif hiikuu barbaachisuu danda\'a"" jedha. Kana jechuun faayiloonni afaan Ingiliffaa qofa osoo hin taane, afaanota biroo gara afaan Ingiliffaatti hiikamuu akka danda\'an agarsiisa. Kanaafuu, deebiin ""Dhimmi faayilootaa afaan Ingiliffaa qofaan akka ta\'an hayyamama"" kan jedhu sobaa dha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dhimmi faayilootaa maamiltoota afaan Ingiliffaan ala dubbisaniif hiikuu barbaachisuu danda’a.\nQuestion: Dhimmi faayilootaa afaan Ingiliffaa qofaan akka ta'an hayyamama. True, False, or Neither?\nAnswer:""}]}]"
Dhimmi faayilootaa maamiltoota afaan Ingiliffaan ala dubbisaniif hiikuu barbaachisuu danda’a.	Dhimmi faayilootaa afaan Chaayinaa ykn Raashiyaatiin kaa'amuu danda’u.	neutral	"[TextBlock(text='Deebiin sirrii ta\'e ""Neither"" dha. Sababni isaas:\n\n1. Gaaffiin waa\'ee faayilootaa afaan Chaayinaa ykn Raashiyaatiin kaa\'amuu danda\'uu gaafate. Garuu ibsi kenname waa\'ee faayiloota afaan Ingiliffaa ala jiran hiikuu barbaachisuu irratti xiyyeeffate malee afaanota muraasa hin eerine.\n\n2. Ibsi kenname faayiloota afaan kamiyyuu hiikuu barbaachisuu danda\'uu ibsa malee afaan Chaayinaa ykn Raashiyaa addaan baasee hin kaasne. Kanaafuu deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u.\n\n3. Gaaffii fi deebii gidduu walitti dhufeenyi guutuu hin jiru. Gaaffiin afaanota muraasa irratti kan xiyyeeffate yoo ta\'u, deebiin garuu waa\'ee afaanota hunda caala dubbifamuu irratti kan xiyyeeffate waan ta\'eef.\n\nWaan kana ta\'eef, gaaffii kanaaf deebiin ""Neither"" ta\'uu qaba jechuun yaada koo ibsadhe.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dhimmi faayilootaa maamiltoota afaan Ingiliffaan ala dubbisaniif hiikuu barbaachisuu danda’a.\nQuestion: Dhimmi faayilootaa afaan Chaayinaa ykn Raashiyaatiin kaa'amuu danda’u. True, False, or Neither?\nAnswer:""}]}]"
Dhimmi faayilootaa maamiltoota afaan Ingiliffaan ala dubbisaniif hiikuu barbaachisuu danda’a.	Dhimmi faayilootaa afaanota birootiin kaa'amuu danda'u.	entailment	"[TextBlock(text='Deebiin sirrii ta\'e ""True"" dha.\n\nSababa:\n- Gaaffiin waa\'ee faayilootaa afaanota birootiin kaa\'amuu danda\'u gaafate.\n- Yaadni jalqabaa faayilootaa afaan Ingiliffaan ala dubbisaniif hiikuu barbaachisuu danda\'a jedha. Kana jechuun faayilootni afaanota birootiin kaa\'amuu danda\'u jechuudha.\n- Kanaafuu, faayilootni afaanota birootiin kaa\'amuu danda\'u jechuun deebii ""True"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dhimmi faayilootaa maamiltoota afaan Ingiliffaan ala dubbisaniif hiikuu barbaachisuu danda’a.\nQuestion: Dhimmi faayilootaa afaanota birootiin kaa'amuu danda'u. True, False, or Neither?\nAnswer:""}]}]"
Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha	Xaariin keenya irra jireessi isaa amma sochiirra jira.	neutral	"[TextBlock(text='Neither.\n\nKeeyyanni ""Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha"" jedhu irraa waa\'ee xaarrii amma sochiirra jiru homaa hin ibsu. Xaarriin biraa amma gaggeeffamaa akka jiru ykn karoorfamee akka jiru qofa dubbata malee xaarriin duraan eegalame hammam akka sochiirra jiru hin ibsu. Kanaaf deebiin ""Neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha\nQuestion: Xaariin keenya irra jireessi isaa amma sochiirra jira. True, False, or Neither?\nAnswer:'}]}]
Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha	Boruuf waan addaa karoorfanne hin qabnu.	contradiction	"[TextBlock(text='Neither.\n\nSababni isaas, keeyyanni ""Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha"" jedhu waa\'ee xaarrii gara fuulduraatti karoorfamee ykn amma gaggeeffamaa jiru kan ibsu yoo ta\'u, gaaffiin ""Boruuf waan addaa karoorfanne hin qabnu"" garuu waa\'ee karooraa guyyaa boruu kan gaafatu waan ta\'eef deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u. Keeyyanni duraa fi gaaffiin wal hin simu. Kanaaf, akka gaaffii kanaatti deebiin sirrii ""Neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha\nQuestion: Boruuf waan addaa karoorfanne hin qabnu. True, False, or Neither?\nAnswer:'}]}]
Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha	Nuyi waa karoorfanne qabna.	entailment	"[TextBlock(text='Neither.\n\nSababni isaas, dubbiin ""Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha"" jedhu waa\'ee xaarrii biraa karoorfamee ykn gaggeeffamaa jiru dubbata malee, isin waa karoorfattan hin ibsu. Kanaafuu, deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u. Odeeffannoon kennameef gahaa miti.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Xaarriin biraan kan yeroo ammaa gaggeeffamaa jiru ykn karoorfame kan hammatu dha\nQuestion: Nuyi waa karoorfanne qabna. True, False, or Neither?\nAnswer:'}]}]
Dhiibbaalee kanneen akka yeroo gabaabaa, sanadoota kompiitaraa jalqabaa balleessuu fi sanadoota barbaachisan argachuu dhabuu dabalatee itti dabaluu yaala.	Sanadoota kompiitaraa IBM irraa balleessaniiru.	neutral	"[TextBlock(text='Neither. Dubbiin kenname sanadoota kompiitaraa IBM irraa balleessuu ilaalchisee waan hin ibsineef deebii sirrii ta\'e ""True"" ykn ""False"" jedhuun kennuu hin danda\'amu. Dubbiin kenname dhiibbaalee akka yeroo gabaabaa, sanadoota kompiitaraa jalqabaa balleessuu fi sanadoota barbaachisan argachuu dhabuu dabalatee itti dabaluu yaalu ilaalchisee ibsa waliigalaa qofa kenna.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dhiibbaalee kanneen akka yeroo gabaabaa, sanadoota kompiitaraa jalqabaa balleessuu fi sanadoota barbaachisan argachuu dhabuu dabalatee itti dabaluu yaala.\nQuestion: Sanadoota kompiitaraa IBM irraa balleessaniiru. True, False, or Neither?\nAnswer:'}]}]
Dhiibbaalee kanneen akka yeroo gabaabaa, sanadoota kompiitaraa jalqabaa balleessuu fi sanadoota barbaachisan argachuu dhabuu dabalatee itti dabaluu yaala.	Sanadoota kompiitaraa jalqabaa balleessaniiru.	entailment	"[TextBlock(text=""Neither. Keeyyanni waa'ee sanadoota kompiitaraa jalqabaa balleessuu dubbata, garuu hin ibsu yoo dhugumatti balleessaniiru ykn hin balleessine. Akka dhiibbaa ta'uu danda'utti qofa ibsameera."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dhiibbaalee kanneen akka yeroo gabaabaa, sanadoota kompiitaraa jalqabaa balleessuu fi sanadoota barbaachisan argachuu dhabuu dabalatee itti dabaluu yaala.\nQuestion: Sanadoota kompiitaraa jalqabaa balleessaniiru. True, False, or Neither?\nAnswer:'}]}]
Dhiibbaalee kanneen akka yeroo gabaabaa, sanadoota kompiitaraa jalqabaa balleessuu fi sanadoota barbaachisan argachuu dhabuu dabalatee itti dabaluu yaala.	Sanadoota jalqabaa hunda kaa'aniiru.	contradiction	"[TextBlock(text='Neither. Keeyyanni waa\'ee sanadoota jalqabaa balleessuu fi sanadoota barbaachisan argachuu dhabuu dubbata. Garuu hin ibsu yoo sanadoonni jalqabaa hundi kaa\'aman. Kanaaf deebiin ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dhiibbaalee kanneen akka yeroo gabaabaa, sanadoota kompiitaraa jalqabaa balleessuu fi sanadoota barbaachisan argachuu dhabuu dabalatee itti dabaluu yaala.\nQuestion: Sanadoota jalqabaa hunda kaa'aniiru. True, False, or Neither?\nAnswer:""}]}]"
Ergasii, bakka bu’aan daawwannaa duraa raawwate sun gaaffii dhiyaataniif deebii deebisuufi rakkoolee samuuda himannaa keessatti argaman hundayyuu irratti mari’achuuf dhiyeessaa haaraa irra deebi’ee daawwata.	Bakka bu'aan kun sa'aatii tokkoof do'ateera.	neutral	"[TextBlock(text=""Neither.\n\nKeeyyanni hin ibsu bakka bu'aan kun sa'aatii tokkoof do'ateera ykn miti. Keeyyanni waa'ee bakka bu'aan daawwannaa duraa raawwate gaaffii dhiyaataniif deebii deebisuufi rakkoolee samuuda himannaa keessatti argaman irratti mari'achuuf dhiyeessaa haaraa irra deebi'ee daawwata jedha malee yeroo hammam daawwateef hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ergasii, bakka bu’aan daawwannaa duraa raawwate sun gaaffii dhiyaataniif deebii deebisuufi rakkoolee samuuda himannaa keessatti argaman hundayyuu irratti mari’achuuf dhiyeessaa haaraa irra deebi’ee daawwata.\nQuestion: Bakka bu'aan kun sa'aatii tokkoof do'ateera. True, False, or Neither?\nAnswer:""}]}]"
Ergasii, bakka bu’aan daawwannaa duraa raawwate sun gaaffii dhiyaataniif deebii deebisuufi rakkoolee samuuda himannaa keessatti argaman hundayyuu irratti mari’achuuf dhiyeessaa haaraa irra deebi’ee daawwata.	Do'annaan bakka bu'aan godhameera.	entailment	"[TextBlock(text='Neither.\n\nSababni isaas:\n- Yaadni keeyyataa keessatti ibsame ""daawwannaa duraa raawwate"" jechuun waan darbe irratti dubbata malee waa\'ee do\'annaa amma raawwatamu hin ibsu.\n- Daawwanni bakka bu\'aan godhamuu isaa ykn dhiisuu isaa keeyyata kana keessatti ifatti hin ibsamne.\n- Keeyyanni kun daawwannaa duraa irratti mari\'achuuf dhiyeessaan haaraan akka godhamutti qofa dubbata.\n\nKanaafuu deebiin ""Neither"" ta\'a, sababni isaas keeyyata keessaa ""do\'annaan bakka bu\'aan godhameera"" jennee murteessuuf ragaan gahaan hin jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ergasii, bakka bu’aan daawwannaa duraa raawwate sun gaaffii dhiyaataniif deebii deebisuufi rakkoolee samuuda himannaa keessatti argaman hundayyuu irratti mari’achuuf dhiyeessaa haaraa irra deebi’ee daawwata.\nQuestion: Do'annaan bakka bu'aan godhameera. True, False, or Neither?\nAnswer:""}]}]"
Ergasii, bakka bu’aan daawwannaa duraa raawwate sun gaaffii dhiyaataniif deebii deebisuufi rakkoolee samuuda himannaa keessatti argaman hundayyuu irratti mari’achuuf dhiyeessaa haaraa irra deebi’ee daawwata.	Do'annaa argannee hin beeknu.	contradiction	"[TextBlock(text=""Neither.\n\nSababni isaas, keeyyanni kun waa'ee daawwannaa duraa raawwatamee fi dhiyeessaa haaraa irratti daawwannaa irra deebi'uun raawwachuu irratti haasa'a malee waa'ee do'annaa argachuu ykn argachuu dhabuu irratti homaa hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ergasii, bakka bu’aan daawwannaa duraa raawwate sun gaaffii dhiyaataniif deebii deebisuufi rakkoolee samuuda himannaa keessatti argaman hundayyuu irratti mari’achuuf dhiyeessaa haaraa irra deebi’ee daawwata.\nQuestion: Do'annaa argannee hin beeknu. True, False, or Neither?\nAnswer:""}]}]"
Qusannaan kuufama qabeenya irratti dhiibbaa uumuu qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba.	Murannoon namni tokko ni qusata moo hin qusatu qabeenya isaatin dhiibbaa qaba.	entailment	"[TextBlock(text='Deebiin gaaffii kanaaf ""True"" dha. Sababni isaas:\n\nHiikkaan gabaabaan keeyyata kanaa akkas ibsa: Qusannaan qabeenya irratti dhiibbaa qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba. Kana jechuun, hanga qabeenya namni tokko qabuun murannoo inni qusachuu ykn qusachuu dhiisuu irratti dhiibbaa qaba. \n\nFakkeenyaaf, namni qabeenya guddaa qabu carraa qusannaa guddaa ni qaba. Garuu, namni qabeenya xiqqaa qabu ammoo carraa qusannaa xiqqaa qaba. Kanaafuu, murannoon qusachuu ykn qusachuu dhiisuu hanga qabeenya namaa irratti hundaa\'a jechuudha.\n\nGabaabumatti, keeyyanni kun qabeenyi murannoo qusannaa irratti dhiibbaa akka qabu agarsiisa waan ta\'eef deebiin ""True"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Qusannaan kuufama qabeenya irratti dhiibbaa uumuu qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba.\nQuestion: Murannoon namni tokko ni qusata moo hin qusatu qabeenya isaatin dhiibbaa qaba. True, False, or Neither?\nAnswer:'}]}]
Qusannaan kuufama qabeenya irratti dhiibbaa uumuu qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba.	Qabeenyii fi qusannaan akka idileetti sirumaa hariiroo hin qaban.	contradiction	"[TextBlock(text='False.\n\nSababni isaas:\n1. Yaadni kee ""Qusannaan kuufama qabeenya irratti dhiibbaa uumuu qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba"" jedha. Kana jechuun qabeenyii fi qusannaan wal irratti dhiibbaa akka qaban agarsiisa.\n\n2. Qabeenyi dabaree yoo qabaatan, namoonni qusannaa isaanii dabaluu danda\'u. Kanaafuu, qabeenyi qusannaa irratti dhiibbaa qaba. \n\n3. Akkasumas, qusannaan kuufama qabeenya irratti dhiibbaa qaba. Namoonni qusannaa isaanii yoo dabalan, kuufama qabeenya isaanii dabaluu danda\'u.\n\nKanaafuu, qabeenyii fi qusannaan hariiroo qaban jechuun deebiin ""False"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Qusannaan kuufama qabeenya irratti dhiibbaa uumuu qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba.\nQuestion: Qabeenyii fi qusannaan akka idileetti sirumaa hariiroo hin qaban. True, False, or Neither?\nAnswer:'}]}]
Qusannaan kuufama qabeenya irratti dhiibbaa uumuu qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba.	Namoonni sooressa ta’an galii isaanii keessaa harka caalaa qusachuuf carraan isaanii guddaadha.	neutral	"[TextBlock(text='Deebiin sirrii ta\'e ""True"" dha.\n\nSababni isaas:\n1. Namoonni galii guddaa qaban galii isaanii keessaa harka caalaa qusachuuf carraa guddaa qabu. Sababni isaas galiin isaanii wantoota barbaachisoo ta\'an bitachuuf gahaa waan ta\'eef, harka caalaa qusannaa irratti ramaduu danda\'u.\n\n2. Yaadni himoota keessatti ibsame kunis kana kan mirkaneessu dha. Inni ""Qusannaan kuufama qabeenya irratti dhiibbaa uumuu qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba"" jedha. Kunis kan agarsiisu, namoonni qabeenyaa (sooressa) ta\'an qusannaa irratti xiyyeeffannaa kennuun galii isaanii keessaa harka caalaa qusachuu akka danda\'an dha.\n\nKanaafuu, namoonni sooressa ta\'an galii isaanii keessaa harka caalaa qusachuuf carraan isaanii akka guddaa ta\'e yaada dhugaa (true) ta\'e ibsa.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Qusannaan kuufama qabeenya irratti dhiibbaa uumuu qofa osoo hin taane, qabeenyi dabaree isaatiin filannoo qusachuu irratti dhiibbaa qaba.\nQuestion: Namoonni sooressa ta’an galii isaanii keessaa harka caalaa qusachuuf carraan isaanii guddaadha. True, False, or Neither?\nAnswer:'}]}]
Fakkeenyaaf, dhaabbati nuti qo'anne tokko muuxannoo lama walitti makamuu kan dhaabbatichi barbaadu daddafee daldala haaraa walitti makuu fi fedhii daldalaa guddachaa jiru guutuuf irra deebiin gurmaa’uu kan gaafatu isa mudateera.	Walitti makaamni lama jiraatanis dhaabbatichi cancala dhaabbata isaanii irra deebiin gurmeessuun hin barbaachisu ture.	contradiction	"[TextBlock(text='Deebiin sirrii ta\'e ""Neither"" dha. Sababni isaas:\n\nFakkeenyaa kenname keessatti dhaabbatichi muuxannoo lama walitti makamuu kan barbaadu ta\'uu ibsameera. Kana jechuun dhaabbatichi walitti makaamni lama jiraatanis irra deebiin gurmaa\'uu barbaada jechuudha. \n\nGaruu kana gochuu hin barbaachisu ture jennee murteessuuf odeeffannoo gahaan hin kennamne. Walitti makaamni lama jiraachuu qofaan osoo hin taane haala dhaabbatichaa, sababoota walitti makaamni barbaachiseef kkf irratti hundaa\'uun murteessuun ni danda\'ama. \n\nKanaafuu deebiin ""True"" ykn ""False"" ta\'uu hin dandeenye, odeeffannoon kenname gahaa waan hin taaneef. Isuma kana irraa ka\'uudhaan deebiin gaaffii kanaa ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Fakkeenyaaf, dhaabbati nuti qo'anne tokko muuxannoo lama walitti makamuu kan dhaabbatichi barbaadu daddafee daldala haaraa walitti makuu fi fedhii daldalaa guddachaa jiru guutuuf irra deebiin gurmaa’uu kan gaafatu isa mudateera.\nQuestion: Walitti makaamni lama jiraatanis dhaabbatichi cancala dhaabbata isaanii irra deebiin gurmeessuun hin barbaachisu ture. True, False, or Neither?\nAnswer:""}]}]"
Fakkeenyaaf, dhaabbati nuti qo'anne tokko muuxannoo lama walitti makamuu kan dhaabbatichi barbaadu daddafee daldala haaraa walitti makuu fi fedhii daldalaa guddachaa jiru guutuuf irra deebiin gurmaa’uu kan gaafatu isa mudateera.	Waajjiraalee lama gara dhhaaba tokkotti walitti dabaluun qindaa’insi haaraan haala hojii jeequmsaa uumeera.	neutral	"[TextBlock(text='Deebiin ""Neither"" ta\'a. Sababni isaas:\n\nKeeyyanni kun dhaabbatichi muuxannoo lama walitti makuuf akka barbaadu ibsa. Garuu waajjiraalee lama gara dhaabbata tokkotti walitti dabaluun qindaa\'insi haaraan haala hojii jeequmsaa akka uume hin ibsu. \n\nKeeyyanni kun dhaabbatichi daddafee daldala haaraa walitti makuu fi fedhii daldalaa guddachaa jiru guutuuf irra deebiin gurmaa\'uu akka gaafatu dubbata malee, waajjiraalee lama walitti dabaluun qindaa\'insi haaraan haala hojii jeequmsaa akka uume waa hin ibsu.\n\nKanaaf, keeyyata kana irraa waa\'ee waajjiraalee lama walitti dabaluun qindaa\'insi haaraan haala hojii jeequmsaa uumuu hin ibsamu. Deebiin ""True"" ykn ""False"" kennuuf ragaan gahaan hin jiru. Kanaaf deebiin sirrii ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Fakkeenyaaf, dhaabbati nuti qo'anne tokko muuxannoo lama walitti makamuu kan dhaabbatichi barbaadu daddafee daldala haaraa walitti makuu fi fedhii daldalaa guddachaa jiru guutuuf irra deebiin gurmaa’uu kan gaafatu isa mudateera.\nQuestion: Waajjiraalee lama gara dhhaaba tokkotti walitti dabaluun qindaa’insi haaraan haala hojii jeequmsaa uumeera. True, False, or Neither?\nAnswer:""}]}]"
Fakkeenyaaf, dhaabbati nuti qo'anne tokko muuxannoo lama walitti makamuu kan dhaabbatichi barbaadu daddafee daldala haaraa walitti makuu fi fedhii daldalaa guddachaa jiru guutuuf irra deebiin gurmaa’uu kan gaafatu isa mudateera.	Dhaabbata walitti dabalamuu muuxannoo qabu lamaa fi gaaffii daldalaa isaanii guutuuf saffisaan irra deebiin gurmaa’uu akka qaban qo'anneerra.	entailment	"[TextBlock(text=""True.\n\nSababni isaas:\n- Dhaabbatichi muuxannoo lama walitti makamuu kan barbaadu ta'uu ibsameera.\n- Dhaabbatichi daddafee daldala haaraa walitti makuu fi fedhii daldalaa guddachaa jiru guutuuf irra deebiin gurmaa'uu kan gaafatu ta'uu qo'annaan mul'iseera.\n\nKanaafuu, dhaabbanni walitti dabalamuu muuxannoo qabu lamaa fi gaaffii daldalaa isaanii guutuuf saffisaan irra deebiin gurmaa'uu akka qaban qo'annaan ibsameera."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Fakkeenyaaf, dhaabbati nuti qo'anne tokko muuxannoo lama walitti makamuu kan dhaabbatichi barbaadu daddafee daldala haaraa walitti makuu fi fedhii daldalaa guddachaa jiru guutuuf irra deebiin gurmaa’uu kan gaafatu isa mudateera.\nQuestion: Dhaabbata walitti dabalamuu muuxannoo qabu lamaa fi gaaffii daldalaa isaanii guutuuf saffisaan irra deebiin gurmaa’uu akka qaban qo'anneerra. True, False, or Neither?\nAnswer:""}]}]"
dizaayiniin isaa, imalli sun ifaa ifatti xumuramuu isaa osoo hin mirkaneessin dura kaffaltii ni hayyama jennee shakkii qabna turre.	Kaffaltiin sun yeroo barabaraa akka fudhatu beekna turre.	contradiction	"[TextBlock(text='Neither.\n\nSababni isaas, keeyyanni ""dizaayiniin isaa, imalli sun ifaa ifatti xumuramuu isaa osoo hin mirkaneessin dura kaffaltii ni hayyama jennee shakkii qabna turre"" jedhu waa\'ee kaffaltii yeroo barabaraa akka fudhatu hin ibsu. Keeyyanni kun kaffaltiin osoo hojiin hin xumuramiin dura akka kaffalamu hayyamamu ilaalchisee shakkii akka qaban ibsa malee yeroo barabaraa akka fudhatu hin ibsu. Kanaafuu deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'dizaayiniin isaa, imalli sun ifaa ifatti xumuramuu isaa osoo hin mirkaneessin dura kaffaltii ni hayyama jennee shakkii qabna turre.\nQuestion: Kaffaltiin sun yeroo barabaraa akka fudhatu beekna turre. True, False, or Neither?\nAnswer:'}]}]
