question	answer	command_r	prompt	verbalized
Kalinda akola ku kakunizo ak'ebitundu 360 ne maama we. Kalinda mu mbeera eya bulijjo asobola okugatta ebitundu 4 buli ddakiika. Maama wa Kalinda asobola okugatta obungi bw'ebitundu obwawuzaamu wakati ebya Kalinda by'asobola okugatta buli ddakiika. Essaawa mmeka ze kinaabatwalira okumaliriza akakunizo?	9	60	"Answer only and the answer should only contain integers. 
Kalinda akola ku kakunizo ak'ebitundu 360 ne maama we. Kalinda mu mbeera eya bulijjo asobola okugatta ebitundu 4 buli ddakiika. Maama wa Kalinda asobola okugatta obungi bw'ebitundu obwawuzaamu wakati ebya Kalinda by'asobola okugatta buli ddakiika. Essaawa mmeka ze kinaabatwalira okumaliriza akakunizo?
"	60
Ennimiro ya wootammeloni yafulumya wootammeloni ento 120. Ashlyn yagenda ku nnimiro oluvannyuma lw'emyezi ebiri n'akizuula nti 30% ebya wootammeloni byali bituuse okukungulwa, era n'azitwala eka. Bwe yakomawooluvannyuma lwa wiiki bbiri, 3/4 ebya wootammeloni ezaali zisigaddeyo zaali zituuse, era n'azikungula. Mmeloni mmeka zaali zitannatuuka kukungulwa oluvannyuma lwa wiiki bbiri? 	1	60	"Answer only and the answer should only contain integers. 
Ennimiro ya wootammeloni yafulumya wootammeloni ento 120. Ashlyn yagenda ku nnimiro oluvannyuma lw'emyezi ebiri n'akizuula nti 30% ebya wootammeloni byali bituuse okukungulwa, era n'azitwala eka. Bwe yakomawooluvannyuma lwa wiiki bbiri, 3/4 ebya wootammeloni ezaali zisigaddeyo zaali zituuse, era n'azikungula. Mmeloni mmeka zaali zitannatuuka kukungulwa oluvannyuma lwa wiiki bbiri? 
"	60
Mark agulira kkampuni ye oluseregende lw'emmotoka 12. Buli mmotoka egula $20,000. Yasasula omusolo gwa bitundu 10% ku mmotoka n'asasula $1000 okuwandiisa buli emu ku zo. Asasula ssente mmeka ku buli kimu? 	21	28000	"Answer only and the answer should only contain integers. 
Mark agulira kkampuni ye oluseregende lw'emmotoka 12. Buli mmotoka egula $20,000. Yasasula omusolo gwa bitundu 10% ku mmotoka n'asasula $1000 okuwandiisa buli emu ku zo. Asasula ssente mmeka ku buli kimu? 
"	28000
Kylie ne Robert banyumirwa okugenda ku lubalama lw'ennyanja okukung'aanya obusonko. Ku Bbalaza, Kylie akung'aanya obusonko 5 okusukka ku bwa Robert, akung'aanya obusonko 20. Ku Lwokubiri, Kylie akung'aanya obusonko obukubisaamu emirundi ebiri mu bungi bw'obusonko bwe yakung'aanya ku Bbaalaza. Kylie akung'aanya obusonko bumeka ku Lwokubiri?	276000	60	"Answer only and the answer should only contain integers. 
Kylie ne Robert banyumirwa okugenda ku lubalama lw'ennyanja okukung'aanya obusonko. Ku Bbalaza, Kylie akung'aanya obusonko 5 okusukka ku bwa Robert, akung'aanya obusonko 20. Ku Lwokubiri, Kylie akung'aanya obusonko obukubisaamu emirundi ebiri mu bungi bw'obusonko bwe yakung'aanya ku Bbaalaza. Kylie akung'aanya obusonko bumeka ku Lwokubiri?
"	60
Dax yagenda ku nnimiro yaabwe okunogayo ku apo n'asanga ng'obungi bw'ebiwuka ebiriyo bwali bwawuzaamu wakati obungi bw'ensanafu ezaali mu nnimiro. SInga waba nga waaliyo ensanafu 50, bala omugatte gw'ebiwuka byonna awamu ebyali mu nnimiro. 	50	25	"Answer only and the answer should only contain integers. 
Dax yagenda ku nnimiro yaabwe okunogayo ku apo n'asanga ng'obungi bw'ebiwuka ebiriyo bwali bwawuzaamu wakati obungi bw'ensanafu ezaali mu nnimiro. SInga waba nga waaliyo ensanafu 50, bala omugatte gw'ebiwuka byonna awamu ebyali mu nnimiro. 
"	25
Waliwo ebinyonyi bya Penguin 36 ebiri mu kwota akasana mu muzira. Kimu kyakusatu ku byo bibuuka ne biwugira mu ssemayanja. Kimu kyakusatu ekirala kigenda munda  mu mpuku okulya ekyeggulo kyazo. Ebinyonyi bya Penguin bimeka ebikyasigaddewo nga byota akasana?	75	432	"Answer only and the answer should only contain integers. 
Waliwo ebinyonyi bya Penguin 36 ebiri mu kwota akasana mu muzira. Kimu kyakusatu ku byo bibuuka ne biwugira mu ssemayanja. Kimu kyakusatu ekirala kigenda munda  mu mpuku okulya ekyeggulo kyazo. Ebinyonyi bya Penguin bimeka ebikyasigaddewo nga byota akasana?
"	432
Steve asalawo okutandika okulya ennyaanya ennyingiko era asalawo okulima ennyaanya ezize ez'ekika kya cherry. Alya ennyaanya ezikubisaamu eza muganzi we emirundi ebiri. Alya 6 buli lunaku. Singa ekikolo kiba nga kivaako ennyaanya 3 buli wiiki, abeera yeetaaga ebikolo bimeka?	12	21	"Answer only and the answer should only contain integers. 
Steve asalawo okutandika okulya ennyaanya ennyingiko era asalawo okulima ennyaanya ezize ez'ekika kya cherry. Alya ennyaanya ezikubisaamu eza muganzi we emirundi ebiri. Alya 6 buli lunaku. Singa ekikolo kiba nga kivaako ennyaanya 3 buli wiiki, abeera yeetaaga ebikolo bimeka?
"	21
John yatumya ppiza okugabana ne mikwano gye. Giri emikwano amakumi abiri gyonna awamu, era John ayagala waakiri buli omu ku bo afuna ebitundu 4. Ppiza zitundibwa nga zisaliddwamu ebitundu 8. John yetaaga kutumya ppiza mmeka?	21	2	"Answer only and the answer should only contain integers. 
John yatumya ppiza okugabana ne mikwano gye. Giri emikwano amakumi abiri gyonna awamu, era John ayagala waakiri buli omu ku bo afuna ebitundu 4. Ppiza zitundibwa nga zisaliddwamu ebitundu 8. John yetaaga kutumya ppiza mmeka?
"	2
Ram akozesa bbayiro nnyingi nnyo. Yakizuula nti asobola okukendeeza ku nsaasaanya ya ssente ng'agatta bwino okuva mu bbayiro ttaano eziweddemu okusobola okukolamu bbayiro emu ennamba. Singa agula bbayiro 25 n'azikozesa okukolamu bbayiro empyanga bwino akendedde, olwo anaafunamu omugatte gwa bbayiro mmeka?	10	2	"Answer only and the answer should only contain integers. 
Ram akozesa bbayiro nnyingi nnyo. Yakizuula nti asobola okukendeeza ku nsaasaanya ya ssente ng'agatta bwino okuva mu bbayiro ttaano eziweddemu okusobola okukolamu bbayiro emu ennamba. Singa agula bbayiro 25 n'azikozesa okukolamu bbayiro empyanga bwino akendedde, olwo anaafunamu omugatte gwa bbayiro mmeka?
"	2
Johnny yatwala akasente ke ak'akasiimo aka $20 n'akagattako ennyongeza ya $10. Olwo n'asiga omugatte gwa ssente zino, ezeekubisaamu emirundi esatu mu mwaka. Yalina ssente mmeka mu mwaka?	31	130	"Answer only and the answer should only contain integers. 
Johnny yatwala akasente ke ak'akasiimo aka $20 n'akagattako ennyongeza ya $10. Olwo n'asiga omugatte gwa ssente zino, ezeekubisaamu emirundi esatu mu mwaka. Yalina ssente mmeka mu mwaka?
"	130
Mary asinga ku Joan emyaka ebiri egy'obukulu, naye nga Joan asinga ku Jessa obukulu n'emyaka etaano. SInga Jessa abeera n'emyaka 20 egy'obukulu, omugatte gw'emyaka gy'abawala bonsatule guli ki?	90	40	"Answer only and the answer should only contain integers. 
Mary asinga ku Joan emyaka ebiri egy'obukulu, naye nga Joan asinga ku Jessa obukulu n'emyaka etaano. SInga Jessa abeera n'emyaka 20 egy'obukulu, omugatte gw'emyaka gy'abawala bonsatule guli ki?
"	40
Omuwendo gw'abayizi abaali mu kisenge ky'essomero gwali 1000. Ekisenge kyaliko emiryango egiyingira 3 A, B ne C ng'era gye gifulumirwamu. Singa oluvannyuma lw'olukiiko abayizi 30% baafuluma mu kizimbe nga bayita mu mulyango A, 3/5 ne bafulumira mu mulyango B n'abasigadde ne bafulumira mu mulyango C, bala omuwendo gw'abayizi abaafulumira mu mulyango C.	68	600	"Answer only and the answer should only contain integers. 
Omuwendo gw'abayizi abaali mu kisenge ky'essomero gwali 1000. Ekisenge kyaliko emiryango egiyingira 3 A, B ne C ng'era gye gifulumirwamu. Singa oluvannyuma lw'olukiiko abayizi 30% baafuluma mu kizimbe nga bayita mu mulyango A, 3/5 ne bafulumira mu mulyango B n'abasigadde ne bafulumira mu mulyango C, bala omuwendo gw'abayizi abaafulumira mu mulyango C.
"	600
James alina emisubbaawa 6 egyeyongeramu okusukka ku gya Robert. John alina emisubbaawa egyekubisaamu emirundi ebiri egy'egyo Robert gy'alina. SInga John abeera ng'alina emisubbaawa 54, emisubbaawa emeka egy'eyongeramu mu gya John gy'alina okusukka ku gya James?	280	2	"Answer only and the answer should only contain integers. 
James alina emisubbaawa 6 egyeyongeramu okusukka ku gya Robert. John alina emisubbaawa egyekubisaamu emirundi ebiri egy'egyo Robert gy'alina. SInga John abeera ng'alina emisubbaawa 54, emisubbaawa emeka egy'eyongeramu mu gya John gy'alina okusukka ku gya James?
"	2
Dolly alina ebitabo bibiri. Pandora alina kimu. Singa Dolly ne Pandora bombi baba nga basoma buli omu mu kya munne ate ne basoma n'ebyabwe. Ebitabo bimeka bye banaasoma awamu ku nkomerero? 	21	2	"Answer only and the answer should only contain integers. 
Dolly alina ebitabo bibiri. Pandora alina kimu. Singa Dolly ne Pandora bombi baba nga basoma buli omu mu kya munne ate ne basoma n'ebyabwe. Ebitabo bimeka bye banaasoma awamu ku nkomerero? 
"	2
Mike yali wa mukwano n'abantu abalala bwe batava mu ggwanga lye limu. Yalekera awo okubeera ow'omukwano n'abantu 2 ku bano. Buli omu ku bo aweereza ebbaluwa bbiri buli week nga za miko 5 obuwanvu. Addamu na kuwandiika bbaluwa. Asobola okuwandiika omuko mulamba buli luvannyuma lwa ddakiika 6. Amala essaawa mmeka ng'awandiika?	6	6	"Answer only and the answer should only contain integers. 
Mike yali wa mukwano n'abantu abalala bwe batava mu ggwanga lye limu. Yalekera awo okubeera ow'omukwano n'abantu 2 ku bano. Buli omu ku bo aweereza ebbaluwa bbiri buli week nga za miko 5 obuwanvu. Addamu na kuwandiika bbaluwa. Asobola okuwandiika omuko mulamba buli luvannyuma lwa ddakiika 6. Amala essaawa mmeka ng'awandiika?
"	6
Jason yalina enteekateeka y'essimu ya ddakiika 1000 buli mwezi. Buli lunaku akubira mukama we essimu okumala eddakiika 15, era afunye eddakiika 300 ez'ennyongeza ez'okukubiramu abantu abalala essimu omwezi guno. Jason alina eddakiika mmeka z'asigazza singa omwezi guno guba nga gulimu ennaku 30?	3	270	"Answer only and the answer should only contain integers. 
Jason yalina enteekateeka y'essimu ya ddakiika 1000 buli mwezi. Buli lunaku akubira mukama we essimu okumala eddakiika 15, era afunye eddakiika 300 ez'ennyongeza ez'okukubiramu abantu abalala essimu omwezi guno. Jason alina eddakiika mmeka z'asigazza singa omwezi guno guba nga gulimu ennaku 30?
"	270
Griffin yalina obwokulya bw'Abafaransa obusiike 24, naye Kyle yatwalako 5. Ye Billy yatwala obwekubissamu obwa Kyle emirundi ebiri. Ginger yawaayo Griffin olubatu lw'obwokulya bwe obusiike, ate olwo Colby n'ajja ku Griffin obwokulya obusiike obwetoolako emirunfi esatu okuva ku obwo Kyle bwe yali atutte. Mu nkomerero, Griffin yalina obwokulya obusiike 27, obwokulya obusiike bumeka Ginger bwe yawa Griffin?	250	2	"Answer only and the answer should only contain integers. 
Griffin yalina obwokulya bw'Abafaransa obusiike 24, naye Kyle yatwalako 5. Ye Billy yatwala obwekubissamu obwa Kyle emirundi ebiri. Ginger yawaayo Griffin olubatu lw'obwokulya bwe obusiike, ate olwo Colby n'ajja ku Griffin obwokulya obusiike obwetoolako emirunfi esatu okuva ku obwo Kyle bwe yali atutte. Mu nkomerero, Griffin yalina obwokulya obusiike 27, obwokulya obusiike bumeka Ginger bwe yawa Griffin?
"	2
Waliwo amakovu 4 mu kidiba ky'ebyomu mazzi kimu n'amakozu 32 mu kidiba ky'ebyomu mazzi ekirala. Enjawulo mu bungi bw'amakovu mu bidiba by'ebyomu mazzi eby'emirundi ebiri ekubisaamu emirundi ebiri obungi bw'ebyennyanja ebiri mu bidiba byombi. Singa ebidiba byombi bibeera nga birimu omuwendo gw'ebyennyanja gwe gumu, Ebyennyanja bimeka ebiri mu buli kidiba ky'ebyomu mazzi. 	20	2	"Answer only and the answer should only contain integers. 
Waliwo amakovu 4 mu kidiba ky'ebyomu mazzi kimu n'amakozu 32 mu kidiba ky'ebyomu mazzi ekirala. Enjawulo mu bungi bw'amakovu mu bidiba by'ebyomu mazzi eby'emirundi ebiri ekubisaamu emirundi ebiri obungi bw'ebyennyanja ebiri mu bidiba byombi. Singa ebidiba byombi bibeera nga birimu omuwendo gw'ebyennyanja gwe gumu, Ebyennyanja bimeka ebiri mu buli kidiba ky'ebyomu mazzi. 
"	2
Awunda Jean amulamulira $250 buli ssaawa. Yeetaaga okwewunda okw'obuseere olwa ffirimu gy'alimu era atwala essaawa 6 okukolebwako buli lunaku era ng'okukolebwako kuno akwetaaga emirundi 4 mu wiiki. Ffirimu etwala wiiki 5 okuggwa. Oluvannyuma nga firimu ewedde, akola ku Jean amusalirako ebitundu 10% ku lw'obungi bw'omulimu ogukoleddwa. Jean yasasula ssente mmeka?	7	200	"Answer only and the answer should only contain integers. 
Awunda Jean amulamulira $250 buli ssaawa. Yeetaaga okwewunda okw'obuseere olwa ffirimu gy'alimu era atwala essaawa 6 okukolebwako buli lunaku era ng'okukolebwako kuno akwetaaga emirundi 4 mu wiiki. Ffirimu etwala wiiki 5 okuggwa. Oluvannyuma nga firimu ewedde, akola ku Jean amusalirako ebitundu 10% ku lw'obungi bw'omulimu ogukoleddwa. Jean yasasula ssente mmeka?
"	200
Isabelle yagula ebyokukozesa ku kabaga ka muganda we ak'amazaalibwa. Yasaasaanya $12 ku birungo by'okukola kkeeki, $43 ku birabo by'amazaalibwa, $15 ku by'okutimba, $4 ku mabaluwa agayita abagenyi, ne $22 ku busawo bw'ebirabo by'abagenyi abajja ku kabaga. Yagabanyaamu omuwendo kyenkanyi emirundi esatu wakati we ne bazadde be ababiri. Buli muntu yasasula dollar mmeka?	27000	234	"Answer only and the answer should only contain integers. 
Isabelle yagula ebyokukozesa ku kabaga ka muganda we ak'amazaalibwa. Yasaasaanya $12 ku birungo by'okukola kkeeki, $43 ku birabo by'amazaalibwa, $15 ku by'okutimba, $4 ku mabaluwa agayita abagenyi, ne $22 ku busawo bw'ebirabo by'abagenyi abajja ku kabaga. Yagabanyaamu omuwendo kyenkanyi emirundi esatu wakati we ne bazadde be ababiri. Buli muntu yasasula dollar mmeka?
"	234
Omufumbi yagula ensawo z'obutungulu 4. Buli nsawo ng'ezitowa pound 50. Pound y'obutungulu egula $1.50. Omufumbi yasaasaanya sente mmeka? 	32	225	"Answer only and the answer should only contain integers. 
Omufumbi yagula ensawo z'obutungulu 4. Buli nsawo ng'ezitowa pound 50. Pound y'obutungulu egula $1.50. Omufumbi yasaasaanya sente mmeka? 
"	225
Ku Bbalaza, Sue yalya kkuki ezikubisaamu eza muganda we ze yalya emirundi 4. Ku Lwokubiri,  yalya kkuki ezikubisa mu za muganda we emirundi ebiri. Muganda we yalya kkuki 5 ku Bbalaza ne kkuki 13 olunaku olwaddirira. Singa kkuki emu ebaamu obutaffaali bw'amaanyi 200, obutaffaali bw'amaanyi bumeka Sue bwe yalya okusinga ku muganda we?	300	2	"Answer only and the answer should only contain integers. 
Ku Bbalaza, Sue yalya kkuki ezikubisaamu eza muganda we ze yalya emirundi 4. Ku Lwokubiri,  yalya kkuki ezikubisa mu za muganda we emirundi ebiri. Muganda we yalya kkuki 5 ku Bbalaza ne kkuki 13 olunaku olwaddirira. Singa kkuki emu ebaamu obutaffaali bw'amaanyi 200, obutaffaali bw'amaanyi bumeka Sue bwe yalya okusinga ku muganda we?
"	2
Ku bbalaza, Sue yalya kkuki ezikubisaamu eza muganda we emirundi 4. Ku Lwokubiri, yalya kkuki ezikubisa mu za muganda we emirundi ebiri. Muganda we yalya kkuki 5 ku Bbalaza ate n'alya 13 olunaku olwaddako. Singa kkuki 1 ebaamu obutaffaali bw'amaanyi 200, obutaffaali bw'amaanyi bumeka Sue bwe yalya okusinga ku muganda we? 	5600	8	"Answer only and the answer should only contain integers. 
Ku bbalaza, Sue yalya kkuki ezikubisaamu eza muganda we emirundi 4. Ku Lwokubiri, yalya kkuki ezikubisa mu za muganda we emirundi ebiri. Muganda we yalya kkuki 5 ku Bbalaza ate n'alya 13 olunaku olwaddako. Singa kkuki 1 ebaamu obutaffaali bw'amaanyi 200, obutaffaali bw'amaanyi bumeka Sue bwe yalya okusinga ku muganda we? 
"	8
